,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Target
1792,36.91,232.1,181.72,787350.13,21.0,96.0,3421.0,34.72,,,604.98
1793,37.52,282.97,181.72,789568.13,21.0,98.0,3431.0,34.72,,,606.66
1794,38.13,80.72,181.71,791786.13,21.0,93.0,3440.0,34.72,,,608.35
1795,38.01,452.44,181.71,788947.27,21.0,91.0,3431.0,34.72,,,606.76
1796,38.7,37.44,181.71,795671.25,21.0,95.0,3461.0,34.72,,,611.96
1797,38.52,258.04,181.71,794393.87,21.0,92.0,3457.0,34.72,,,611.22
1798,38.46,264.5,181.71,794422.55,21.0,94.0,3457.0,34.72,,,611.21
1799,38.46,49.57,181.71,794422.55,21.0,98.0,3451.0,34.72,,,610.2
1800,38.46,303.08,181.71,794422.55,21.0,93.0,3445.0,34.72,,,609.2
1801,38.46,334.44,181.71,794422.55,21.0,96.0,3440.0,34.72,,,608.19
1802,38.58,230.69,181.7,789035.49,21.0,100.0,3434.0,34.72,,,607.18
1803,38.61,252.1,181.71,794918.39,21.0,98.0,3459.0,34.72,,,611.58
1804,38.67,340.35,182.19,795119.98,21.0,97.0,3433.0,34.72,,,611.72
1805,38.7,367.67,182.34,810875.87,21.0,99.0,3495.0,34.72,108.0,245.5,623.78
1806,38.7,220.51,182.35,812854.26,21.0,91.0,3504.0,34.72,,,625.42
1807,38.7,261.5,182.35,814832.65,21.0,97.0,3513.0,34.72,,,627.07
1808,38.7,40.9,182.35,816811.04,21.0,96.0,3522.0,34.72,,,628.71
1809,38.76,159.55,182.35,820172.76,21.0,92.0,3537.0,34.72,,,631.41
1810,38.67,120.37,182.36,824626.17,21.0,94.0,3556.0,34.72,,,634.78
1811,38.67,259.18,181.92,819516.27,21.0,94.0,3532.0,34.72,,,627.88
1812,38.73,317.36,181.92,819903.65,21.0,90.0,3533.0,34.72,,,628.07
1813,38.78,424.73,181.92,819895.99,21.0,99.0,3532.0,34.72,,,628.04
1814,38.83,454.48,181.92,819888.34,21.0,99.0,3532.0,34.72,,,628.02
1815,38.88,315.18,181.92,819880.68,21.0,99.0,3532.0,34.72,,,628.0
1816,38.88,279.95,181.92,824715.87,21.0,99.0,3553.0,34.72,,,631.66
1817,39.0,70.06,181.92,822847.95,21.0,99.0,3545.0,34.72,,,630.22
1818,39.12,220.69,181.92,828294.39,21.0,97.0,3566.0,34.72,,,634.05
1819,39.12,94.39,181.94,824756.64,21.0,100.0,3550.0,34.72,,,631.21
1820,39.16,298.94,181.94,826111.31,21.0,96.0,3556.0,34.72,,,631.76
1821,39.2,170.57,181.95,827465.98,21.0,98.0,3563.0,34.72,,,632.31
1822,39.24,102.75,181.96,828820.66,21.0,93.0,3569.0,34.72,,,632.86
1823,39.24,203.69,181.96,822858.93,21.0,93.0,3543.0,34.72,,,628.33
1824,38.4,299.61,181.71,827635.05,21.0,95.0,3559.0,34.72,,,630.42
1825,38.43,181.47,181.71,821037.44,21.0,97.0,3530.0,34.72,,,625.36
1826,38.16,174.77,181.71,817534.22,21.0,95.0,3516.0,34.72,,,622.97
1827,38.15,188.76,181.76,811349.51,21.0,93.0,3487.0,34.72,,,618.24
1828,38.14,450.32,181.82,805164.81,21.0,98.0,3457.0,34.72,,,613.51
1829,38.13,349.29,181.87,798980.1,21.0,99.0,3427.0,34.72,,,608.78
1830,38.16,140.3,181.86,802695.7,21.0,92.0,3443.0,34.72,,,611.67
1831,38.16,323.18,181.86,790872.06,21.0,93.0,3393.0,34.72,,,602.78
1832,38.16,58.03,181.87,800065.32,21.0,92.0,3430.0,34.72,,,609.27
1833,38.16,474.99,182.01,800162.95,21.0,93.0,3419.0,34.72,,,609.32
1834,38.17,373.4,183.59,802577.66,21.0,98.0,3402.0,34.72,,,611.33
1835,38.18,85.94,185.16,804992.38,21.0,96.0,3384.0,34.733,109.0,244.75,613.33
1836,38.19,212.1,186.73,807407.09,21.0,91.0,3367.0,34.747,,,615.34
1837,38.19,386.42,186.74,796381.99,21.0,98.0,3321.0,34.76,,,606.9
1838,38.19,103.73,186.74,796381.99,21.0,93.0,3345.0,34.774,,,611.34
1839,31.8,411.23,186.73,808101.06,21.0,93.0,3369.0,34.787,,,615.79
1840,31.83,358.41,186.73,818089.03,21.0,98.0,3411.0,34.801,,,623.4
1841,31.82,159.82,186.73,820326.42,21.0,100.0,3420.0,34.814,,,625.1
1842,31.81,233.0,186.74,822563.81,21.0,92.0,3429.0,34.828,,,626.8
1843,31.8,111.67,186.74,824801.2,21.0,91.0,3439.0,34.841,,,628.5
1844,31.74,257.94,186.73,826727.79,21.0,99.0,3447.0,34.855,,,629.97
1845,31.89,459.58,186.73,822723.05,21.0,95.0,3429.0,34.868,,,626.76
1846,31.89,254.53,186.73,837449.84,21.0,96.0,3491.0,34.882,,,638.0
1847,31.8,293.9,186.73,837263.34,21.0,92.0,3490.0,34.895,,,637.85
1848,31.77,309.67,186.72,836282.29,21.0,96.0,3486.0,34.909,,,637.11
1849,31.74,260.06,186.71,835301.23,21.0,94.0,3482.0,34.922,,,636.37
1850,31.71,205.01,186.7,834320.18,21.0,98.0,3478.0,34.936,,,635.62
1851,31.5,17.39,186.7,841130.08,21.0,94.0,3507.0,34.949,,,640.78
1852,31.53,183.05,186.7,840194.78,21.0,98.0,3503.0,34.963,,,640.07
1853,31.59,361.07,186.71,837237.05,21.0,97.0,3491.0,34.976,,,637.92
1854,31.62,157.9,186.72,837890.4,21.0,90.0,3494.0,34.99,,,638.5
1855,31.63,173.39,186.72,839438.77,21.0,96.0,3500.0,35.003,,,639.6
1856,31.64,270.04,186.71,840987.13,21.0,97.0,3506.0,35.017,,,640.7
1857,31.65,337.62,186.71,842535.5,21.0,94.0,3512.0,35.03,,,641.8
1858,31.5,425.25,186.71,846846.33,21.0,94.0,3530.0,35.043,,,645.0
1859,31.68,305.59,186.71,859089.06,21.0,97.0,3583.0,35.057,,,654.68
1860,31.56,225.54,186.71,845270.04,21.0,93.0,3524.0,35.07,,,643.95
1861,31.2,216.66,186.74,828127.39,21.0,93.0,3452.0,35.084,,,631.14
1862,30.93,421.65,186.89,823216.76,21.0,97.0,3427.0,35.097,,,627.39
1863,30.66,306.97,187.03,818306.12,21.0,94.0,3402.0,35.111,,,623.64
1864,30.39,347.53,187.18,813395.49,21.0,95.0,3377.0,35.124,,,619.9
1865,28.11,215.49,187.72,813610.99,21.0,92.0,3381.0,35.138,,,621.72
1866,28.26,204.86,187.72,820759.25,21.0,91.0,3414.0,35.151,110.0,240.5,627.74
1867,28.26,115.78,187.71,831661.12,21.0,96.0,3461.0,35.165,,,636.34
1868,28.29,450.55,187.72,834358.3,21.0,96.0,3473.0,35.178,,,638.52
1869,28.32,275.12,187.74,835991.99,21.0,96.0,3476.0,35.192,,,639.78
1870,28.35,58.59,187.76,837625.68,21.0,93.0,3480.0,35.205,,,641.04
1871,28.38,286.92,187.77,839259.37,21.0,92.0,3484.0,35.219,,,642.3
1872,28.35,210.16,187.78,842075.18,21.0,92.0,3495.0,35.232,,,644.42
1873,28.38,103.42,187.78,844295.27,21.0,96.0,3505.0,35.246,,,646.24
1874,28.44,428.57,187.78,843863.32,21.0,96.0,3503.0,35.259,,,645.88
1875,28.5,443.34,187.77,837072.06,21.0,96.0,3475.0,35.273,,,640.64
1876,28.51,265.58,187.77,836649.65,21.0,96.0,3473.0,35.286,,,640.33
1877,28.52,144.82,187.77,836227.25,21.0,90.0,3472.0,35.3,,,640.02
1878,28.53,378.34,187.77,835804.84,21.0,95.0,3470.0,35.313,,,639.71
1879,28.8,85.23,187.78,840980.87,21.0,95.0,3491.0,35.327,,,643.66
1880,28.98,121.53,187.78,831912.12,21.0,96.0,3454.0,35.34,,,636.8
1881,28.98,179.61,187.79,834018.36,21.0,98.0,3463.0,35.353,,,638.41
1882,28.92,358.54,187.8,835462.47,21.0,99.0,3469.0,35.367,,,639.58
1883,28.89,357.07,187.8,835080.92,21.0,90.0,3467.0,35.38,,,639.25
1884,28.86,296.65,187.8,834699.36,21.0,90.0,3465.0,35.394,,,638.93
1885,28.83,448.21,187.8,834317.8,21.0,99.0,3464.0,35.407,,,638.6
1886,28.74,206.64,187.8,834881.22,21.0,100.0,3466.0,35.421,,,639.07
1887,28.74,168.21,187.8,838897.33,21.0,93.0,3483.0,35.434,,,642.12
1888,28.98,263.2,187.79,840309.59,21.0,91.0,3489.0,35.448,,,643.3
1889,29.01,248.53,187.79,849558.91,21.0,93.0,3528.0,35.461,,,650.38
1890,29.0,361.79,187.79,852292.33,21.0,91.0,3539.0,35.475,,,652.47
1891,28.99,447.01,187.78,855025.75,21.0,100.0,3550.0,35.488,,,654.56
1892,28.98,200.3,187.78,857759.17,21.0,99.0,3562.0,35.502,,,656.65
1893,29.01,415.44,187.54,862221.29,21.0,99.0,3572.0,35.515,,,658.06
1894,28.92,111.63,187.54,870918.08,21.0,96.0,3608.0,35.529,,,664.74
1895,28.83,91.73,187.82,868239.72,21.0,96.0,3575.0,35.542,,,662.8
1896,28.83,369.85,188.05,869535.83,21.0,94.0,3572.0,35.556,,,663.6
1897,28.83,150.19,188.05,869535.83,21.0,92.0,3569.0,35.569,111.0,250.25,663.1
1898,28.83,119.51,188.05,869535.83,21.0,97.0,3567.0,35.583,,,662.6
1899,28.83,405.48,188.05,869535.83,21.0,94.0,3564.0,35.596,,,662.1
1900,28.83,77.38,188.05,866834.96,21.0,94.0,3561.0,35.61,,,661.6
1901,28.92,109.64,188.06,853819.24,21.0,95.0,3508.0,35.623,,,651.68
1902,28.5,205.09,188.06,846117.05,21.0,92.0,3479.0,35.637,,,646.4
1903,28.5,162.18,188.06,843317.8,21.0,97.0,3467.0,35.65,,,644.17
1904,28.49,108.69,188.06,844290.68,21.0,100.0,3471.0,35.663,,,644.85
1905,28.48,445.98,188.06,845263.55,21.0,98.0,3475.0,35.677,,,645.53
1906,28.47,68.76,188.05,846236.43,21.0,93.0,3479.0,35.69,,,646.21
1907,28.65,315.13,188.05,853225.72,21.0,96.0,3508.0,35.704,,,651.62
1908,28.77,275.12,188.06,849142.27,21.0,99.0,3490.0,35.717,,,648.38
1909,28.62,260.56,188.05,858137.9,21.0,96.0,3530.0,35.731,,,655.82
1910,28.59,281.86,188.05,858405.56,21.0,90.0,3531.0,35.744,,,655.96
1911,28.57,135.54,188.06,854465.7,21.0,92.0,3515.0,35.758,,,652.92
1912,28.55,240.58,188.06,850525.84,21.0,92.0,3498.0,35.771,,,649.88
1913,28.53,371.99,188.07,846585.98,21.0,90.0,3482.0,35.785,,,646.84
1914,28.41,131.07,188.06,851813.3,21.0,95.0,3503.0,35.798,,,650.86
1915,29.22,182.36,188.07,849777.07,21.0,99.0,3500.0,35.812,,,650.2
1916,29.19,287.92,188.06,859795.67,21.0,93.0,3541.0,35.825,,,657.84
1917,34.8,184.67,188.06,856845.83,21.0,91.0,3529.0,35.839,,,655.58
1918,33.85,58.06,192.81,800475.32,21.0,100.0,3490.0,35.852,,,656.27
1919,32.9,163.77,197.57,744104.8,21.0,91.0,3451.0,35.866,,,656.96
1920,31.95,58.93,202.32,687734.29,21.0,96.0,3412.0,35.879,,,657.64
1921,31.95,65.14,202.32,687542.46,21.0,99.0,3411.0,35.893,,,657.36
1922,31.92,177.5,202.31,684547.33,21.0,98.0,3397.0,35.906,,,654.68
1923,31.92,346.7,202.31,688264.38,21.0,99.0,3415.0,35.92,,,658.19
1924,31.89,267.04,202.3,691117.99,21.0,99.0,3428.0,35.933,,,661.04
1925,31.92,400.2,203.87,692240.21,21.0,99.0,3384.0,35.947,,,662.12
1926,31.95,476.25,205.43,693362.44,21.0,93.0,3339.0,35.96,,,663.2
1927,31.98,415.93,207.0,694484.66,21.0,95.0,3294.0,35.663,112.0,246.5,664.28
1928,31.92,197.07,206.99,694218.31,21.0,99.0,3294.0,35.367,,,664.2
1929,31.92,144.22,207.0,696515.26,21.0,99.0,3305.0,35.07,,,666.44
1930,31.8,33.02,207.0,684133.04,21.0,99.0,3246.0,34.774,,,654.54
1931,31.77,85.44,207.0,675471.89,21.0,90.0,3205.0,34.477,,,646.26
1932,31.57,400.75,207.0,672847.77,21.0,93.0,3192.0,34.181,,,643.71
1933,31.37,306.71,207.0,670223.64,21.0,93.0,3180.0,33.884,,,641.17
1934,31.17,240.36,207.0,667599.51,21.0,93.0,3167.0,33.588,,,638.62
1935,31.14,207.22,207.0,669905.86,21.0,92.0,3178.0,33.291,,,640.89
1936,31.17,116.06,207.0,638034.91,21.0,98.0,3027.0,32.995,,,610.31
1937,31.29,211.65,206.75,631674.77,21.0,95.0,2994.0,32.698,,,602.57
1938,31.35,195.59,206.74,651514.14,21.0,99.0,3088.0,32.402,,,621.56
1939,31.42,73.5,206.74,647933.58,21.0,97.0,3071.0,32.105,,,618.17
1940,31.49,408.04,206.74,644353.03,21.0,96.0,3054.0,31.809,,,614.78
1941,31.56,404.16,206.74,640772.48,21.0,98.0,3038.0,31.512,,,611.38
1942,31.71,43.24,206.74,660240.12,21.0,95.0,3130.0,31.216,,,629.87
1943,31.62,151.16,206.74,657135.38,21.0,96.0,3115.0,30.919,,,626.9
1944,31.59,337.09,206.77,643914.14,21.0,92.0,3051.0,30.623,,,614.24
1945,31.62,340.17,206.75,644021.13,21.0,93.0,3052.0,30.326,,,614.32
1946,31.76,24.28,206.75,645753.89,21.0,98.0,3060.0,30.03,,,615.97
1947,31.9,312.65,206.74,647486.65,21.0,95.0,3069.0,29.733,,,617.63
1948,32.04,261.61,206.74,649219.41,21.0,95.0,3077.0,29.437,,,619.29
1949,30.21,326.54,206.73,646625.73,21.0,91.0,3065.0,29.14,,,616.8
1950,30.0,405.05,206.74,617973.83,21.0,96.0,2929.0,28.843,,,589.48
1951,29.88,138.23,206.73,638130.0,21.0,100.0,3026.0,28.547,,,609.07
1952,29.7,385.93,206.76,625972.6,21.0,94.0,2969.0,28.25,,,597.67
1953,29.72,325.89,206.91,622210.16,21.0,100.0,2947.0,27.954,,,594.07
1954,29.74,273.65,207.05,618447.72,21.0,93.0,2925.0,27.657,,,590.47
1955,29.76,35.11,207.2,614685.28,21.0,94.0,2904.0,27.361,,,586.86
1956,33.66,380.15,207.2,621624.6,21.0,96.0,2937.0,27.064,,,593.64
1957,33.75,476.5,207.94,637212.53,21.0,93.0,3000.0,26.768,,,607.84
1958,33.72,335.35,207.94,644685.55,21.0,94.0,3036.0,26.471,113.0,243.75,615.14
1959,32.85,243.11,207.94,630335.19,21.0,94.0,2979.0,26.175,,,603.5
1960,32.83,59.5,207.97,629841.56,21.0,92.0,2974.0,25.878,,,603.13
1961,32.81,366.34,208.01,629347.93,21.0,95.0,2970.0,25.582,,,602.77
1962,32.79,363.39,208.04,628854.29,21.0,99.0,2965.0,25.285,,,602.41
1963,32.97,238.28,208.33,631672.69,21.0,97.0,2980.0,24.989,,,606.1
1964,33.09,19.49,208.32,649856.64,21.0,93.0,3065.0,24.692,,,623.52
1965,33.12,68.67,208.33,646484.84,21.0,95.0,3059.0,24.396,,,622.28
1966,33.15,171.55,208.32,636776.8,21.0,98.0,3009.0,24.099,,,611.98
1967,33.14,2.7,208.32,628980.59,21.0,95.0,2973.0,23.803,,,604.75
1968,33.13,20.91,208.32,621184.39,21.0,91.0,2938.0,23.506,,,597.53
1969,33.12,126.83,208.33,613388.19,21.0,97.0,2902.0,23.21,,,590.3
1970,33.15,342.81,208.11,615295.36,21.0,94.0,2907.0,22.913,,,590.84
1971,33.24,412.77,208.1,607318.15,21.0,99.0,2869.0,22.617,,,583.22
1972,33.39,208.2,208.09,622313.95,21.0,96.0,2940.0,22.32,,,597.54
1973,33.21,271.52,208.09,621545.87,21.0,94.0,2937.0,22.023,,,596.89
1974,33.2,434.81,208.04,613668.41,21.0,92.0,2900.0,21.727,,,589.36
1975,33.19,456.82,208.0,605790.95,21.0,93.0,2863.0,21.43,,,581.83
1976,33.18,202.47,207.96,597913.48,21.0,91.0,2826.0,21.134,,,574.29
1977,33.3,480.78,207.96,584843.16,21.0,93.0,2765.0,20.837,,,562.01
1978,33.33,449.2,207.96,588461.43,21.0,90.0,2782.0,20.541,,,565.52
1979,33.33,257.94,207.96,588461.43,21.0,99.0,2770.0,20.244,,,563.05
1980,33.3,340.4,207.97,583337.58,21.0,97.0,2758.0,19.948,,,560.6
1981,33.33,141.86,207.97,587674.43,21.0,92.0,2779.0,19.651,,,564.8
1982,33.36,393.05,207.97,592011.28,21.0,99.0,2799.0,19.355,,,569.01
1983,33.39,165.49,207.97,596348.13,21.0,92.0,2820.0,19.058,,,573.22
1984,32.64,317.65,207.96,597645.19,21.0,97.0,2827.0,18.762,,,574.6
1985,32.7,64.93,207.96,618308.58,21.0,99.0,2924.0,18.465,,,594.36
1986,32.46,191.08,208.16,612402.35,21.0,91.0,2890.0,18.169,,,588.68
1987,32.43,452.9,208.47,618896.14,21.0,97.0,2914.0,17.872,,,594.94
1988,32.43,407.2,208.38,623990.2,21.0,97.0,2934.0,17.576,114.0,245.75,599.13
1989,32.43,337.41,208.3,629084.26,21.0,94.0,2955.0,17.279,,,603.32
1990,32.43,356.4,208.21,634178.33,21.0,96.0,2975.0,16.983,,,607.52
1991,32.28,81.74,208.21,609659.89,21.0,99.0,2861.0,16.686,,,584.1
1992,32.16,451.87,208.21,609659.89,21.0,91.0,2864.0,16.39,,,584.77
1993,32.19,412.65,208.2,610678.68,21.0,93.0,2867.0,16.093,,,585.44
1994,32.19,470.99,208.2,589206.46,21.0,92.0,2766.0,15.797,,,564.79
1995,32.22,457.92,208.2,592005.7,21.0,93.0,2780.0,15.5,,,567.49
1996,32.25,431.99,208.2,594804.94,21.0,92.0,2793.0,15.203,,,570.18
1997,32.28,156.4,208.19,597604.18,21.0,100.0,2806.0,14.907,,,572.88
1998,32.34,361.13,208.19,598042.01,21.0,91.0,2808.0,14.61,,,573.38
1999,32.37,69.98,208.19,602783.57,21.0,91.0,2831.0,14.314,,,577.92
2000,32.4,127.14,208.18,603709.9,21.0,92.0,2836.0,14.017,,,579.04
2001,32.34,342.07,208.19,588782.65,21.0,98.0,2766.0,13.721,,,564.67
2002,32.42,448.57,208.18,584434.34,21.0,91.0,2746.0,13.424,,,560.51
2003,32.5,271.35,208.17,580086.03,21.0,95.0,2725.0,13.128,,,556.34
2004,32.58,152.99,208.17,575737.72,21.0,95.0,2705.0,12.831,,,552.17
2005,32.85,199.24,208.17,580000.2,21.0,93.0,2728.0,12.535,,,556.94
2006,33.57,357.0,208.17,568392.02,21.0,92.0,2675.0,12.238,,,546.14
2007,33.63,197.39,208.17,557713.82,21.0,91.0,2625.0,11.942,,,535.84
2008,33.48,93.77,208.16,540651.19,21.0,91.0,2547.0,11.645,,,519.84
2009,33.48,412.33,208.01,535762.12,21.0,92.0,2527.0,11.349,,,515.11
2010,33.48,191.97,207.87,530873.05,21.0,93.0,2508.0,11.052,,,510.38
2011,33.48,399.33,207.72,525983.99,21.0,96.0,2489.0,10.756,,,505.66
2012,33.48,265.55,207.72,525983.99,21.0,91.0,2564.0,10.459,,,520.95
2013,33.6,53.98,207.72,557771.72,21.0,90.0,2640.0,10.163,,,536.24
2014,33.66,453.23,207.72,562029.38,21.0,97.0,2660.0,9.866,,,540.38
2015,33.63,138.1,207.38,560603.35,21.0,99.0,2673.0,9.57,,,539.03
2016,33.64,235.29,208.14,562381.41,21.0,97.0,2647.0,9.273,,,540.74
2017,33.65,249.95,208.91,564159.46,21.0,94.0,2621.0,8.977,,,542.45
2018,33.66,146.78,209.67,565937.52,21.0,91.0,2595.0,8.68,,,544.16
2019,33.66,173.67,209.67,565937.52,21.0,91.0,2596.0,8.887,115.0,228.0,544.34
2020,33.63,30.58,209.68,566347.53,21.0,98.0,2596.0,9.093,,,544.52
2021,33.3,473.21,209.7,537695.43,21.0,91.0,2465.0,9.3,,,516.92
2022,33.33,134.72,209.71,561321.34,21.0,99.0,2573.0,9.507,,,539.64
2023,33.3,279.84,209.7,562946.8,21.0,99.0,2580.0,9.713,,,541.2
2024,33.27,480.35,209.7,564572.25,21.0,97.0,2588.0,9.92,,,542.74
2025,33.24,464.2,209.7,566197.7,21.0,94.0,2595.0,10.127,,,544.29
2026,33.18,198.2,209.71,571038.03,21.0,97.0,2618.0,10.333,,,549.17
2027,33.27,461.77,209.71,578022.99,21.0,97.0,2651.0,10.54,,,555.96
2028,33.24,337.23,209.71,580673.99,21.0,95.0,2663.0,10.747,,,558.54
2029,33.3,255.96,209.71,579904.1,21.0,99.0,2659.0,10.953,,,557.76
2030,33.28,32.11,209.71,578149.3,21.0,97.0,2651.0,11.16,,,556.06
2031,33.26,135.57,209.71,576394.5,21.0,97.0,2643.0,11.367,,,554.36
2032,33.24,249.1,209.71,574639.69,21.0,92.0,2635.0,11.573,,,552.66
2033,33.18,63.99,209.71,583080.74,21.0,99.0,2674.0,11.78,,,560.84
2034,32.64,474.01,209.71,583369.09,21.0,99.0,2675.0,11.987,,,561.1
2035,32.61,474.83,209.71,587287.64,21.0,98.0,2693.0,12.193,,,564.85
2036,32.79,44.04,209.71,595982.98,21.0,95.0,2733.0,12.4,,,573.28
2037,32.17,401.04,209.71,595982.98,21.0,91.0,2721.0,12.607,,,570.76
2038,31.55,216.28,209.71,595982.98,21.0,97.0,2709.0,12.813,,,568.23
2039,30.93,379.11,209.71,595982.98,21.0,96.0,2697.0,13.02,,,565.7
2040,32.01,294.58,209.71,585513.62,21.0,99.0,2685.0,13.227,,,563.17
2041,34.5,7.44,209.71,587890.04,21.0,98.0,2696.0,13.433,,,565.5
2042,35.01,205.35,209.71,593165.42,21.0,92.0,2721.0,13.64,,,570.76
2043,34.8,12.32,209.73,601813.29,21.0,100.0,2761.0,13.847,,,579.02
2044,34.53,388.74,209.79,599018.57,21.0,91.0,2749.0,14.053,,,576.32
2045,34.26,330.45,209.85,596223.84,21.0,91.0,2738.0,14.26,,,573.62
2046,33.99,363.13,209.9,593429.11,21.0,95.0,2726.0,14.467,,,570.92
2047,33.93,5.49,209.91,587491.66,21.0,95.0,2699.0,14.673,,,565.15
2048,33.93,454.25,209.9,604033.49,21.0,95.0,2781.0,14.88,,,582.26
2049,33.54,203.73,210.43,603400.13,21.0,94.0,2772.0,15.087,,,581.58
2050,33.66,370.34,210.43,606668.74,21.0,95.0,2789.0,15.293,116.0,234.5,585.1
2051,33.59,289.12,210.47,609864.35,21.0,93.0,2802.0,15.5,,,588.22
2052,33.52,321.76,210.5,613059.96,21.0,95.0,2815.0,15.707,,,591.34
2053,33.45,445.7,210.53,616255.57,21.0,100.0,2829.0,15.913,,,594.46
2054,33.42,325.25,210.53,621701.95,21.0,91.0,2854.0,16.12,,,599.72
2055,42.93,179.74,210.52,623072.63,21.0,93.0,2861.0,16.327,,,601.17
2056,42.81,414.15,210.49,613967.71,21.0,93.0,2820.0,16.533,,,592.52
2057,56.37,441.16,210.5,616985.88,21.0,91.0,2834.0,16.74,,,595.42
2058,55.99,300.41,210.5,616999.29,21.0,100.0,2834.0,16.947,,,595.43
2059,55.61,277.41,210.5,617012.71,21.0,96.0,2834.0,17.153,,,595.45
2060,55.23,357.96,210.5,617026.13,21.0,95.0,2834.0,17.36,,,595.46
2061,55.83,411.83,210.5,625255.16,21.0,97.0,2872.0,17.567,,,603.57
2062,57.57,316.06,210.5,625903.98,21.0,91.0,2876.0,17.773,,,604.4
2063,56.52,414.36,210.5,626687.5,21.0,98.0,2880.0,17.98,,,605.14
2064,57.21,187.17,210.5,631628.51,21.0,97.0,2902.0,18.187,,,609.93
2065,57.21,352.12,210.5,631628.51,21.0,92.0,2903.0,18.393,,,609.96
2066,57.21,43.08,210.5,631628.51,21.0,92.0,2903.0,18.6,,,609.98
2067,57.21,155.7,210.5,631628.51,21.0,93.0,2903.0,18.807,,,610.0
2068,57.36,101.9,210.51,630737.56,21.0,91.0,2903.0,19.013,,,610.03
2069,38.52,372.07,210.5,630975.44,21.0,95.0,2904.0,19.22,,,610.28
2070,38.34,82.81,210.5,630944.52,21.0,90.0,2906.0,19.427,,,610.58
2071,38.37,256.0,210.5,638726.61,21.0,100.0,2943.0,19.633,,,618.43
2072,38.41,258.86,210.5,639766.92,21.0,97.0,2948.0,19.84,,,619.46
2073,38.45,149.15,210.5,640807.24,21.0,92.0,2952.0,20.047,,,620.48
2074,38.49,427.05,210.5,641847.55,21.0,97.0,2957.0,20.253,,,621.5
2075,38.46,99.58,210.5,642901.62,21.0,91.0,2963.0,20.46,,,622.72
2076,38.25,49.47,210.5,642191.5,21.0,94.0,2960.0,20.667,,,622.08
2077,37.89,108.69,210.52,640134.81,21.0,97.0,2966.0,20.873,,,620.12
2078,37.8,112.91,210.62,644764.3,21.0,100.0,2986.0,21.08,117.0,246.0,624.51
2079,37.81,13.12,210.62,643915.46,21.0,93.0,2983.0,21.287,,,623.7
2080,37.82,187.4,210.62,643066.61,21.0,93.0,2979.0,21.493,,,622.89
2081,37.83,321.51,210.62,642217.77,21.0,95.0,2975.0,21.7,,,622.08
2082,37.59,450.32,210.62,640421.83,21.0,93.0,2966.0,21.907,,,620.28
2083,37.35,437.97,210.62,636915.63,21.0,100.0,2950.0,22.113,,,616.88
2084,37.29,32.35,210.62,631134.65,21.0,97.0,2923.0,22.32,,,611.2
2085,37.47,288.55,210.62,631128.67,21.0,99.0,2922.0,22.527,,,611.04
2086,37.44,70.03,210.61,635653.73,21.0,95.0,2943.0,22.733,,,615.46
2087,37.41,248.09,210.61,640178.79,21.0,93.0,2964.0,22.94,,,619.88
2088,37.38,433.47,210.61,644703.85,21.0,97.0,2985.0,23.147,,,624.29
2089,37.26,408.61,210.61,648093.74,21.0,97.0,3001.0,23.353,,,627.54
2090,37.32,37.56,210.61,652524.32,21.0,97.0,3022.0,23.56,,,631.84
2091,37.41,139.81,210.61,653885.93,21.0,98.0,3028.0,23.767,,,633.12
2092,37.74,440.9,210.61,661655.45,21.0,95.0,3065.0,23.973,,,640.82
2093,37.65,400.08,210.4,662172.58,21.0,91.0,3071.0,24.18,,,641.69
2094,37.56,86.4,210.2,662689.72,21.0,98.0,3077.0,24.387,,,642.56
2095,37.47,278.26,209.99,663206.86,21.0,99.0,3083.0,24.593,,,643.43
2096,37.98,74.37,209.99,664562.99,21.0,99.0,3089.0,24.8,,,644.72
2097,37.95,114.64,209.99,662649.8,21.0,93.0,3080.0,25.007,,,642.95
2098,39.51,189.52,209.99,679361.41,21.0,98.0,3157.0,25.213,,,658.84
2099,38.88,25.12,209.98,663388.86,21.0,92.0,3083.0,25.42,,,643.38
2100,38.87,393.41,209.98,662507.65,21.0,95.0,3079.0,25.627,,,642.53
2101,38.86,183.31,209.98,661626.44,21.0,92.0,3074.0,25.833,,,641.68
2102,38.85,316.11,209.98,660745.23,21.0,91.0,3070.0,26.04,,,640.83
2103,39.18,97.31,209.99,664423.5,21.0,94.0,3087.0,26.247,,,644.41
2104,39.15,189.42,209.99,660804.16,21.0,100.0,3070.0,26.453,,,640.89
2105,39.09,80.03,210.0,663332.34,21.0,97.0,3082.0,26.66,,,643.29
2106,39.24,400.16,209.54,669771.71,21.0,100.0,3112.0,26.867,,,649.58
2107,36.99,178.96,210.1,672928.11,21.0,94.0,3121.0,27.073,,,652.62
2108,34.74,30.67,210.67,676084.51,21.0,91.0,3130.0,27.28,,,655.66
2109,32.49,478.29,211.23,679240.91,21.0,91.0,3140.0,27.348,118.0,243.0,658.7
2110,32.43,13.0,211.23,681292.87,21.0,96.0,3149.0,27.416,,,660.7
2111,32.67,410.44,211.24,686940.94,21.0,99.0,3175.0,27.484,,,666.2
2112,32.64,321.4,211.24,683912.58,21.0,92.0,3161.0,27.553,,,663.28
2113,32.88,254.36,211.23,686813.02,21.0,91.0,3175.0,27.621,,,666.11
